tweetcreatedts,retweetcount,following,followers,text
2021-03-15 03:41:06,0,198,565,"Prices in AUD - Both look primed for run. 

Opened trading Positions in:

$DOT at $48.70 
$Link at $38.30

Was in $Doge - bailed out with a minimal haircut. 

Chart looks ok, I just don’t like it  Not for me."
2021-03-15 03:40:17,0,393,126,"She said she only wanna be friends with benefits
  🥺
   | |
👉👈
(      )
 | |  | |
👞👞

$btc $eth $link $aave $dot $snx $uni
$sushi $fwb"
2021-03-15 03:39:12,0,135,70,I tried to tell y’all about $reef and not to sleep on it. #DeFi #DOT #ReefFinance https://t.co/JVdaqDraez
2021-03-15 03:39:06,32,1753,1057,"#SWAAP

🙌Easy to send and exchange
🙌Countless use-cases for your tokens
🙌Compliant and transparent
🙌Reliable and secure

If you are not yet with us, It's time you do!

#BTC $BTC #ETH $ETH $DOT $BNB $MATIC #cryptocurrencies #cryptocurrency #DeFi

https://t.co/0MVFp1d0o5"
2021-03-15 03:38:42,13,62,5,"You need help finding a #gem💎Let me help you out... If you invested $1,600 in $tel and each of the coins below on August 19, 2020, this is what you would have right now. 

#telcoin $29,000💎💎💎 
#ada $16,200
#dot $14,800
#bitcoin$8,000
#vet $6,200
#rsr $5,000
#link $3,275"
2021-03-15 03:38:21,0,1,4657,"🔄 Prices update in $USD (1 hour):

$BTC - 60184.8 $  (-0.03 %)
$ETH - 1885.0 $   (0.0 %)
$DOT - 38.12 $    (+0.71 %)
$ADA - 1.06 $     (-0.31 %)

#BTC #ETH #DOT #ADA #Crypto #Bitcoin"
2021-03-15 03:37:11,0,14,308,"$dot
Called out the inverted triangle earlier. Trend line hasn't changed. But notice the current price line is moving right into that pattern position. Close my friends. 🚀
#btc $omg $link $ren $eth $oxt $yfi $grt $snx $aave $uni $mkr $comp $dot $ada $vet $bnb $kcs $atom https://t.co/BXG7NPLkJb"
2021-03-15 03:36:30,0,153,21,"Crypto is actually like bow and arrow . You pull back To go further .

$DOT $LTC $DEGO $UMA $HBAR $COTI $DENT $SUSHI https://t.co/CIFb558bwq"
2021-03-15 03:36:06,5,436,147,#crypto Candleabra 🌌🕎🕯  #money #finance #HODL #Fintech #Eth #USDC #Hex #Defi #nftart #nomics #blockchain #NFTs $link $dot $doge #stakerapp $hex ⬣ #EIP1559 🪙🔥 https://t.co/6oTz92MqFD
2021-03-15 03:35:55,1,45,3,"$KSM / $DOT Ratio
Source: Daily Closes | UTC | Binance
March 2021: Week One

Higher lows and going up to test the 7 - 7.5 resistance. Third time may be the charm. Both have had good gains vs USD but we want more #crypto.

$KSM maxis appearing 👀

All-time High / Low: 11.29 / 5.38 https://t.co/YijpNoMRTL"
2021-03-15 03:35:37,0,11,482,"FTX $USD Lending Rate at 100% APY 

#Bitcoin #Ethereum #Polkadot
$BTC $ETH $DOT $FTT

Trade FTX:
https://t.co/oNlXwYddKB https://t.co/lpyxR9zUS7"
2021-03-15 03:35:24,0,30,705,"Oh wow it’s almost like I said don’t panic 🌚🚀

$BTC $ADA $REN $ETH $SRK $LTC $UNI $ELA $DOGE $ankr 
$BNB $DOT $KCS $vet $fil $tel $enj
$chz $sxp $bch $aave $fet $vra https://t.co/rb4WoM3Q8M https://t.co/oWSjALd020"
2021-03-15 03:34:11,1,182,137,$DOT Possible continue Bullish - #DOTUSDT chart https://t.co/4rykIDUUxT
2021-03-15 03:34:11,9,1,14637,"For the love of Crypto... 

Somebody please light a match!!!

#Hacken $HAI $HAPI #Blockchain #Cybersecurity #DeFI #Oracles #DEX #CEX #Auditing #Certification #BugBounty #HackenFoundation #HackenAI

$VET $OCE $BTC $LTC $ETH $XRP $XLM $ADA $LINK $DOT $BNB $ALGO $AVAX $QNT $ICX $XTZ https://t.co/W6MJqRFzzx"
2021-03-15 03:33:17,1,1034,679,"Happy Birthday Spacey 🎂 🥳 🎉 🎈 
$Bidao $Bid $10 #EOY

$ETH $TRON $ONT $LINK $DGB
$BTC $BNB $HUSD $TELLOR $NEM $DASH $IOST $BCD $QTUM $KMD $DOT $Atom #oasis #YOBID2021 $BAI #BIDAOCHAIN #Defi @Cosmos $DAO https://t.co/VEexwJSiFh"
2021-03-15 03:32:26,0,7,17,Don't know about #Avalanche? Hurry! Get your research game on!! $AVAX will be one of the top competitors against $ETH amongst $DOT $SOL $ADA $ZIL $KAVA $BNB &amp; more.
2021-03-15 03:30:56,1,4926,1543,"Lots of people selling $LINK right now. 

Reasons:

- Underperforming
- Team Dumping

Will #Chainlink price react positively as $BTC settles in above $60k, or what? 

Cast your vote.

$ETH $XRP $BNT $ADA $VET $DOT $UNI $LTC $AAVE $DIA $BAND $ALTS #Defi #Altseason #Altcoins #Alts"
2021-03-15 03:29:02,2,102,12,"Expect more crashes on #BitForex in the coming weeks LOL $Ecomi #Ecomi $Omi #Omi #Veve $Veve may end up breaking the entire internet! 

$MRX #Metrix $Metrix $BTC $ETH $XRP $ADA $LTC $UNI $USDT $USD $BNB #Binance #Tether $DOT $LINK $BCH $USDC $WBTC $DOGE $THETA $LUNA $AAVE $VET AI https://t.co/w6QUTTEHeu"
2021-03-15 03:27:48,25,38,3,"Who else looks forward to their packages arriving to scan your 1 barcode per day and earn free $PORT? 

I mean... @packageportal is truly creating utility in the real world. 🌎 ✈️📦🚛

$Zil #Zilliqa $ETH #Cryptocurrency $DOT #shipping #logistics #ZilSwap #DeFi https://t.co/2NTlLfFY9S"
2021-03-15 03:26:08,1,198,68,"[SCAN RESULTS - 1H - #USDT PAIR]

Binance top 5 bullish trend strength
1: $VTHO
2: $DODO
3: $DOT
4: $KEY
5: $HARD

Binance top 5 bullish reversal strength
1: $REP
2: $TCT
3: $NEO
4: $ZRX
5: $COCOS"
2021-03-15 03:24:34,4,32,289,"Help us chew this wall fams $ALGO

#Bitcoin #BTC #crypto #cryptocurrencies $BTC $ETH $LTC $XRP $VGX $TRX $XLM $ADA $LINK $IOTA $BCH $BSV $BNB $CRO $USDT $EOS $USDC $NEO $DOT $UNI $LUNA $MANA $KNC $DOGE $ATOM $COMP $VET $IOT https://t.co/WzFT3f5kPg"
2021-03-15 03:24:20,46,395,314,"""If you want something new, you have to stop doing something old"" - Peter Drucker

Be #Klever Buy $KLV 🔥🔥🔥🦾🦾🦾

Wipe $BTC $ETH $TRX $LTC $DOGE $XRP $XLM $DOT $ADA $BNB $BCH $CHZ

@dio_ianakiara @klever_io @mishalederman @binance @coingecko @CoinMarketCap @SamTheCarpetMan https://t.co/7lo3bTWkB8"
2021-03-15 03:24:16,46,1356,345,"Dot Warner~! And don’t call her Dotty 💗

#Animaniacs #DotWarner #Dot #myart https://t.co/BgJjMKZhYg"
2021-03-15 03:23:58,4,655,150,"Released a CLI tool that automates staking payout on @kusamanetwork, @Polkadot. It accepts a list of validators &amp; will gather payouts for each era a validator was in the set but has not claimed rewards.
npm https://t.co/vRpuHODQO6
github https://t.co/AF3C9lW7Yc
$DOT $KSM"
2021-03-15 03:23:38,10,498,1239,"$HAI is building momentum for the next big leg up. 

After the first #HackenFoundation launch of $HAPI, people now realize the value in holding $HAI as the investment vehicle of the ecosystem.

#Hacken #Blockchain #cybersecurity

$VET $BTC $ETH $XRP $XLM $ADA $DOT $ALGO $AVAX https://t.co/xf3ixP41pN"
2021-03-15 03:22:02,77,1356,345,"// eyestrain prob LOL
.
.
💟shes a beaut!💟
#animaniacs #dot #dotwarner https://t.co/kQJWp4Mjhy"
2021-03-15 03:21:33,43,1356,345,"Call Her Dottie, Get Bodied 💥🔨
#Animaniacs #dot #dotwarner 

(Couldn't decide which looked better, so have both) https://t.co/6iY4IzgCsI"
2021-03-15 03:21:31,0,529,165,"Bought $ZEL .another gem on @kucoincom . $0.30 is my 1st target. Gr8 development, mktg &amp; innovative team behind this project. Buy it.
$ZERO $ZEE $PIS $POLS $QNT $BEPRO $BONDLY $VET $OCEAN $OCE $ZIL $XED $RSR $KCS $SNTVT $BZRX $NODL $TONE $MTA $DOT $SPND $IOTX $WIN $WRX $SFP"
2021-03-15 03:21:27,0,223,404,"$Pux @polypuXapp is may be starting a parabolic move 👀 #DYOR 

$btc $eth $doge $bnb $swap $pols $cake $sushi $enj $crv $oly $uni $xrp $ltc $spi $umx $dot $ada $YFI $BAO $nfy $ern $1inch $chz $trx $bondly $uncx $reef $ocean $paint $mph $om https://t.co/f7ynJEBGJb"
2021-03-15 03:21:20,111,1356,345,don’t call her dottie ‼️ #Animaniacs #dot #DotWarner https://t.co/vn7uwubtva
2021-03-15 03:20:58,0,228,546,"UPDATE - 3 days later, we are up... (as of right now) 📈

$FET - 0.68 (touched 0.75) + 51%✅

$AMB - 0.127 (touched 0.15) + 85%✅

$WABI - 0.45 + 50%✅

Check the charts 🤷🏻‍♂️

$BTC $ETH #NFT $PERL $ENJ $FLOW #BSC   $CHZ $ADA $LTC $XRP $DOGE $ATOM $LUNA $BNB $FET $DENT $DOT $LINK https://t.co/hIyf0aUSTV"
2021-03-15 03:20:24,8,158,7,"Check out @cryptopediaK7's new video on ONOMY! @OnomyProtocol Powered by $ADA $DOT &amp; COSMOS lLike, comment, share, subscribe! 
https://t.co/uQbDyn3NgD

@ArtFlame5 @DeFiDownsin @Crypto_Pen @GetYaFaceMelted @cryptolovett"
2021-03-15 03:20:19,940,1356,345,"""Like this"" #kerolunaticat  #animaniacs #yakko #wakko #dot #yakkowarner #wakkowarner #dotwarner #warnersiblings https://t.co/UKsXJy3Qpx"
2021-03-15 03:19:59,0,413,447,"@CryptoGodJohn @RugAwards Yes, $dot is stated to reach new ATH. The markets are really bullish about some coins !! Hoping to see that we may add some more Institutional Investors in comng times !!  #holding Bags of $NDAU for its stability and $Pols for its growth . Balanced portfolio is key to growth!! https://t.co/OtgclYRI29"
2021-03-15 03:19:22,7,1294,554,If you have 400 T shares you are making 100 $hex per hr at today's rate 🖨💷☔ #cryptocurrencies #money #finance #HODL #Fintech #Eth #Btc #Hex #Defi $hex ⬣ #blockchain $link $dot $doge 🐕 https://t.co/RmtqabNJuh
2021-03-15 03:19:15,0,30,4,"@subdao_network greatest member of the front mass genesis

@polkaprojectcom 
@PhalaNetwork 
@StaFi_Protocol 

Tg : @ArsyadSquad 

My friend 
@KayaPecinta @ZahiraZiva  @FanyZiva 

#DAO #Polkadot #Dot $DOT"
2021-03-15 03:18:39,0,776,102,$DOT - ascending triangle - who’s ready for the break? https://t.co/1SgG071g02
2021-03-15 03:17:31,0,320,603,@CryptoNekoZ watch $dot then
2021-03-15 03:17:30,0,231,191,"#BTC #ETH #DOT #USDT #EOS #XRP #TRON #XLM #BNB 
#BCH #LTC #XTZ #BAT #CRO #ALGO #DASH #VET #ONT #ZEC #NEO #IOTA #ATOM #dogecoin #cryptocurrency

IOTA Quicktakes 08.03.2021 - IOTA Smart Contracts Alpha, New Client Libraries, Horizen partnership

https://t.co/lx2Qea7ZOr"
2021-03-15 03:17:29,8,517,259,"List of the best long term holds in my opinion.

HIGHCAPS
$LUNA
$DOT
$COSMOS
$ALGO

MIDCAPS
$RSR
$OCEAN
$QNT
$FET

LOWCAPS
$HTR
$LTO
$COTI
$DAG
$ALBT
$NOIA
$DIA
$TRB
$MIR
$MRPH

MICROCAPS
$XDB
$VRA
$NIOX
$DEC
$MITX
$GTH
$STRONG"
2021-03-15 03:16:44,1,5002,1019,$DOT one of the most beautiful and elegant charts I have ever seen. It has been consolidating for about a month now and looks ready to explode. 50$ soon! https://t.co/LDemFXIcGF
2021-03-15 03:16:33,0,231,191,"#BTC #ETH #DOT #USDT #EOS #XRP #TRON #XLM #BNB 
#BCH #LTC #XTZ #ADA #XMR #LINK #ETC #BAT #CRO 
#ALGO #DASH #VET #ONT #ZEC #NEO #IOTA #ATOM 
#dogecoin #HBAR #cryptocurrency

What is IOTA? How does it differ from Blockchain?

https://t.co/nDpqm6iUZL"
2021-03-15 03:15:50,0,9,8,"Expect a deep of $2 for $SFP today.
A long drop. Sell now and buy back.

Thank me later.

$BTC
$ETH
$XRP
$DOT
$THETA
$TFUEL
$BNB
$AAVE
$SFP
$ENJ
$AXS
$DOGE
$UNI
$ADA
$BTS
$TOMO
$LINK
$GRT
$REEF
$LUNA
$SXP
$MATIC"
2021-03-15 03:14:22,4,330,196,$DOT Noones talking about this. Why https://t.co/b73AAgZE6S
2021-03-15 03:13:59,0,1,3167,"🔄 Prices update in $USDT (1 hour):

$BTC - 60156.36 $      (-0.09 %)
$ETH - 1886.36 $       (-0.03 %)
$DOT - 38.26 $         (+0.67 %)
$ADA - 1.06 $          (+0.25 %)

#BTC #ETH #DOT #ADA #Crypto #Bitcoin"
2021-03-15 03:13:38,7,409,1094,"$vet- Cryptocurrency Price Predictions -

$BTC : $556k
$ETH : $92k
$VET : $102.55
$BNB : $1760
$ADA : $0.0008
$DOT : $1345
$XRP : $0.001
$UNI : $1726
$LTC : $10k
$LINK : $25000
$AAVE : $9000
$AVAX : $1284
$DNT : $5
$GRT : $99

* based on my understanding of the tech AI AND COVID"
2021-03-15 03:13:28,2,123,13,"When speaking of #interoperability, $ATOM &amp; $DOT are at the center of discussion .. many fail to realize $KAI also offers an interoperability solution at a fraction of the MC; solid partners as well ...

#kardiachain #bitcoin #btc $btc #ethereum #eth $eth #crypto #Cryptocurrency https://t.co/HaKspDERah"
2021-03-15 03:13:21,10,173,37,"By the end of 2021:

$EGLD to $2k

$DOT to $500

$LUNA to $300

$BTC to $250k

$THETA to $150
 
Buy now. Thank me later."
2021-03-15 03:12:50,0,1107,205,#VET #DOT #ZIL #GRT SEND IT 🚀📈
2021-03-15 03:11:54,1,14,4,"Here comes the #ETH killer🚀🚀🚀
$DOT #Polkadot https://t.co/rC7gq1dOK1"
2021-03-15 03:11:54,135,1,1,"The opportunities for projects in the @Polkadot
 ecosystem to be listed on @binance are huge, as the world's largest exchange announced to support the Polkadot ecosystem by creating a $10 M development fund.

$DOT $KSM $OCEAN $AKRO $DOCK $CELR $DIA $ANKR $BLZ $FRONT $REN $REEF https://t.co/H295evF6W7"
2021-03-15 03:11:48,0,149,961,i need to get some sleep now. new week is starting. could be a #altcoin week. let go $htr $orn $dot $ neo $matic $gas $aave $link
2021-03-15 03:11:36,3,553,31,"Marking my tweet before $Bepro explodes! 🔥💎🚀

Market cap : 3.73M
Current Price : $0.002021
Buy Price : $0.00065

#Bepro $Dot $Link $Matic $Xed $Band $Egld $Polk $Roya"
2021-03-15 03:11:27,3,57,6379,Our esteemed ‘Crypto heroes’! Created by selecting 11 people from ‘Persona Exchange’ to commemorate the historic moment of bitcoin's best price break! Let's go higher! 🚀🚀🚀 https://t.co/aVed6FgQJd $BTC $DOGE $BNB $DOT $TRX $ETH $LTC $BCH https://t.co/uI0UtfNErC
2021-03-15 03:11:00,0,1,4633,"🔄 Prices update in $EUR (1 hour):

$BTC - 50240.9  € (-0.04 %)
$ETH - 1575.57  € (+0.02 %)
$DOT - 31.92  € (+0.92 %)
$ADA - 0.89  €  (+0.34 %)

#BTC #ETH #DOT #ADA #Crypto #Bitcoin"
2021-03-15 03:10:56,425,1,1,Overview of @Polkadot Ecosystem V2021.02 $DOT $KSM #Polkadot #Kusama https://t.co/5XP6soG6SJ
2021-03-15 03:10:51,6,48,243,"Very interesting story how most governance on chain is destined for failure and possibility for attack my malicious entities.🦹🏻‍♂️ #eth #dot #ada 

This can never happen on @hedera  #Hbar where billion dollar companies all have 3year terms and equal vote on governance. ⚖️🌍🚀 https://t.co/hO00RlVUk8"
2021-03-15 03:10:41,4,819,75,"@WalshWealthVC  @CryptoGodJohn 

WE LONGED $ALGO

ENTRY: $1.11

@eliz883 Sniped the ENTRY in the Discord Group

Entry Shared For 100% Transparency

DETAILS WILL BE SHARED IN THE DAILY YOUTUBE SCAN!

https://t.co/oLrmU3NIDI

#Bitcoin  $BTC $ETH  $LINK $XRP  $LTC  $GRT $DOT $TRX https://t.co/DITROT1UTi"
2021-03-15 03:10:20,2,18,25562,"@WalshWealthVC  @CryptoGodJohn 

WE LONGED $SXP

ENTRY: $2.90

@tmv_crypto Gave the ENTRY in the Discord Group

DETAILS WILL BE SHARED IN THE DAILY YOUTUBE SCAN!

https://t.co/oLrmU3NIDI

#Bitcoin   $BTC $ETH  $LINK $XRP  $LTC $DOT $XLM $ADA https://t.co/0gMlwIdsTF"
2021-03-15 03:09:33,0,1863,6070,Top volume gainers of the past hour (Top 100 market cap) $ENJ $DOT $JWL $HEX $MATIC https://t.co/GCTLqxh2BY
2021-03-15 03:08:43,0,268,937,"SumoLINK ""Chainlink summoner"" from Cryptolegacy🔥

✅20 wax
✅5 max

https://t.co/BUFV6LfIGV

$BTC $ADA $PERL $TROY $DOGE $BCH $BNB $TRX $SUSHI $XRP $SAND $EOS $USDT $LTC $XLM $DOT $LINK $XMR $UNI $YFI $BAT $ENJI $XVS $XVG $XEM $AAVE $EOS $CRO $XTZ $FTT $VET $NEO $WAXP $NFT https://t.co/6YyqKRL0CZ"
2021-03-15 03:08:39,3,466,33,"First official Cat dogecoin RFi fork $grumpy  
- $shin $bao $feg $link $ada $eth $xrp $chow $scat $rfi $dot $bunny $poodl $bdog $bunny $hoge $doge $ramp $ltc $link $trx $zil $unn $four $layer #resistanceisfutile 🚀🐈✅ https://t.co/g4FpqhpE2U"
2021-03-15 03:08:38,2,608,428,"Send it all !
$avax $srm $dot $algo $egld $chsb $xcur $vra
🚀🚀🚀🚀"
2021-03-15 03:07:42,16,1128,73,"This is one of the most funny pics I've ever seen 😂

$Btc $Eth $Xrp $Doge $Ltc $Ada $Iota $Dot https://t.co/Gej9sAfTP0"
2021-03-15 03:07:10,0,268,937,"🚨SumoETH ""Ethereum summoner"" from Cryptolegacy🔥

✅20 wax
✅5 max

https://t.co/BPrCX674iW

$BTC $ADA $PERL $TROY $DOGE $BCH $BNB $TRX $SUSHI $XRP $SAND $EOS $USDT $LTC $XLM $DOT $LINK $XMR $UNI $YFI $BAT $ENJI $XVS $XVG $XEM $AAVE $EOS $CRO $XTZ $FTT $VET $NEO $WAXP $NFT"
2021-03-15 03:06:56,0,268,937,"🚨SumoLTC ""Litcoin summoner"" from Cryptolegacy🔥

✅20 wax
✅5 max

https://t.co/h054xkwYUl

$BTC $ADA $PERL $TROY $DOGE $BCH $BNB $TRX $SUSHI $XRP $SAND $EOS $USDT $LTC $XLM $DOT $LINK $XMR $UNI $YFI $BAT $ENJI $XVS $XVG $XEM $AAVE $EOS $CRO $XTZ $FTT $VET $NEO $WAXP $NFT"
2021-03-15 03:06:20,7,19,20,$Grumpy is performing better than all of you and it’s up for debate $doge $hoge $chow $husky $bao $shib $rfi $eth $btc $xrp $xlm $matic $unn $four $bnb $dash $rvn $dot $ada $egld $kangal $bunny $feg $cat https://t.co/cTKjKPwrrT https://t.co/jZoRcnQM3E
2021-03-15 03:05:44,0,368,321,@CryptoNekoZ @rcmirano too clean to ignore. + $dot
2021-03-15 03:05:43,4,19,20,$Grumpy one of the top gainers on uniswap and it’s just the first day $shib $bao $feg $link $ada $eth $xrp $poodl $chow $scat $rfi $dot $bunny $btc $poodl $bdog $bunny $hoge $doge $ramp $ltc $link $trx $zil $unn $four $hot $socks https://t.co/cTKjKPwrrT https://t.co/tfYfBUMUxU
2021-03-15 03:05:40,0,976,36321,"$DOT Sooooooo you had 5 days since the post to ape into this lovely lady. 

Gimme 40 &amp; then send to 50s https://t.co/TlQHQmZb97"
2021-03-15 03:05:28,0,653,418,"Correlation of price change over the last 200 hrs
#BTC #ETH #DOGE #BNB #LTC #ALGO #DOT #GRT #EGLD #DeFi #crypto #analyse https://t.co/rOOa3duNeZ"
2021-03-15 03:04:54,4,19,20,The market right now sucks it has me $Grumpy up 1800% $shib $bao $feg $link $ada $eth $xrp $poodl $chow $scat $rfi $dot $bunny $btc $poodl $bdog $bunny $hoge $doge $ramp $ltc $link $trx $zil $unn $four $hot $socks https://t.co/cTKjKPwrrT https://t.co/kyC30UN9L9
2021-03-15 03:04:48,2,19,20,Hey new token $Grumpy here I’m doing the crypto market like leg day https://t.co/cTKjKPwrrT   $shib $bao $feg $link $ada $eth $xrp $poodl $chow $scat $rfi $dot $bunny $btc $poodl $bdog $bunny $hoge $doge $ramp $ltc $link $trx $zil $unn $four $hot https://t.co/3qguvayLib
2021-03-15 03:04:35,1,3,2031,"Top 5 Cryptocurrencies Prices

Bitcoin $BTC: $60,133.09 ⬆️ +0.93%
Ethereum $ETH: $1,885.57 ⬆️ +0.69%
Binance Coin $BNB: $265.61 ⬆️ +0.38%
Tether $USDT: $0.999417015 🔻 -0.04%
Polkadot $DOT: $38.30 ⬆️ +3.94% 🚀🚀🚀🚀"
2021-03-15 03:04:29,10,109,13,"❗MUST WATCH❗why @fusionprotocol ecosystem stands out #FSN 

$FSN $ANY $CHNG $ETH $ADA $BNB $DOT $XRP $LTC $LINK $UNI $XEM $DOGE $AAVE $ATOM $XMR $THETA $CRO $SOL $EOS $TRX $LUNA $FFT $XTZ $VET $HT $ALGO $GRT $EGLD $FIL $AVAX $FTM $VGX $CEL $REN $OKB $ICX $CHSB $BNT $DGB $VET https://t.co/p5YrhRNHOk"
2021-03-15 03:04:10,0,413,150,$DOT ATH
2021-03-15 03:03:59,2,19,20,$Grumpy here and you now have competition 🐈 $shib $bao $feg $link $ada $eth $xrp $poodl $chow $scat $rfi $dot $bunny $btc $poodl $bdog $bunny $hoge $doge $ramp $ltc $link $trx $zil $unn $four $hot $socks https://t.co/cTKjKPwrrT https://t.co/QYgPfW4MEM
2021-03-15 03:03:51,3,19,20,"$Grumpy milestone in one day so far: 
-over 1K holder
-Mcap 5Million 
-not that grumpy yet 
-community map objectives
-365K liquidity 

$shib $bao $feg $link $ada $eth $xrp $chow $scat $rfi $dot $bunny $poodl $bdog $bunny $hoge $doge $ramp $ltc $link $trx $zil $unn $four $layer https://t.co/iweGoQsZxp"
2021-03-15 03:03:31,4,70,5,"Its $Grumpy tokens like this that bring the fun back into crypto!

8000% gains in 24hours, watchout $hoge $doge $nu $al $link $btc $eth $nu $algo $grt $ltc $alpha $ren $band $cvc $dnt $maker $fil $dash $ocean $knc $bnt $zrx $aave $ada $lrc $dot $uni $ren $xmr $trx $sol $sushi https://t.co/5JEb1VUY6s"
2021-03-15 03:03:07,8,363,139,"Crypto price watch 3/14

1 #Bitcoin $BTC: $60,576
2 Ethereum $ETH: $1,887
3 Binance $BNB: $269
3 $USDT: $1
5 Cardano $ADA: $1.08
6 Polkadot $DOT: $37.2
7 Ripple $XRP: $0.45
8 Uniswap $UNI: $31.4
9 Litecoin $LTC: $220
10 Chainlink $LINK: $29.4

(Source https://t.co/hAl7ZxqeXi) https://t.co/AajWFfLrYA"
2021-03-15 03:02:19,0,0,73,"#CRYPTOCURRENCIES are MOVING! Try https://t.co/tywhOroEMh to scan for massive trade opportunities with our #cryptoscreener

#BTC #ETH #HOT #ONE #HBAR #ENJ #MANA #REEF #NPXS #OCEAN #LUNA #CHZ #THETA #BTT #VET #FTT #TFUEL #ALGO #FLOW #DOT https://t.co/cXlhWJfBFN"
2021-03-15 03:00:23,0,11,482,"And just like that - everyone is talking about $FTT

#Bitcoin #Ethereum #Polkadot
$BTC $ETH $DOT $FTT

Trade FTX:
https://t.co/oNlXwYddKB https://t.co/EBZVlC1O79 https://t.co/WMdykCdzC7"
2021-03-15 03:00:10,186,1356,345,It's ze zany toon gods #Animaniacs #animaniacsfanart #Yakko #Wakko #Dot https://t.co/f8XVwud9zF
2021-03-15 02:59:34,1,101,70,UNDERRATED + UNDERVALUED = BUY $KAI . . . $ATOM $DOT https://t.co/g2cGTCbCMk
2021-03-15 02:58:33,0,41,21,Volume is dead on $DOT except for buying. This breaks up IMO https://t.co/poOluC6xF6
